fecha,mes,año,semana,servicio,numero_incidentes,tiempo_promedio_horas,tiempo_promedio_dias,cumplimiento_sla
2024-10-20,2024-10,2024,42,BI y Reportes,37,16.56,0.69,Cumple
2024-10-20,2024-10,2024,42,Infraestructura,22,23.05,0.96,Cumple
2024-10-27,2024-10,2024,43,Sistema Tributario,43,25.99,1.08,Requiere atención
2024-10-27,2024-10,2024,43,Portal Web,21,40.56,1.69,Requiere atención
2024-10-27,2024-10,2024,43,API de Servicios,12,34.19,1.42,Requiere atención
2024-10-27,2024-10,2024,43,Sistema de Facturación,36,11.83,0.49,Cumple
2024-10-27,2024-10,2024,43,Plataforma de Pagos,15,36.57,1.52,Requiere atención
2024-10-27,2024-10,2024,43,Sistema Aduanero,30,24.29,1.01,Requiere atención
2024-10-27,2024-10,2024,43,BI y Reportes,13,35.45,1.48,Requiere atención
2024-10-27,2024-10,2024,43,Infraestructura,34,14.55,0.61,Cumple
2024-11-03,2024-11,2024,44,Sistema Tributario,36,15.67,0.65,Cumple
2024-11-03,2024-11,2024,44,Portal Web,47,10.49,0.44,Cumple
2024-11-03,2024-11,2024,44,API de Servicios,26,39.4,1.64,Requiere atención
2024-11-03,2024-11,2024,44,Sistema de Facturación,48,28.82,1.2,Requiere atención
2024-11-03,2024-11,2024,44,Plataforma de Pagos,13,39.06,1.63,Requiere atención
2024-11-03,2024-11,2024,44,Sistema Aduanero,10,25.45,1.06,Requiere atención
2024-11-03,2024-11,2024,44,BI y Reportes,25,16.72,0.7,Cumple
2024-11-03,2024-11,2024,44,Infraestructura,15,8.92,0.37,Cumple
2024-11-10,2024-11,2024,45,Sistema Tributario,32,37.83,1.58,Requiere atención
2024-11-10,2024-11,2024,45,Portal Web,17,27.59,1.15,Requiere atención
2024-11-10,2024-11,2024,45,API de Servicios,26,20.78,0.87,Cumple
2024-11-10,2024-11,2024,45,Sistema de Facturación,26,26.41,1.1,Requiere atención
2024-11-10,2024-11,2024,45,Plataforma de Pagos,43,38.31,1.6,Requiere atención
2024-11-10,2024-11,2024,45,Sistema Aduanero,19,29.75,1.24,Requiere atención
2024-11-10,2024-11,2024,45,BI y Reportes,35,25.07,1.04,Requiere atención
2024-11-10,2024-11,2024,45,Infraestructura,22,23.96,1.0,Cumple
2024-11-17,2024-11,2024,46,Sistema Tributario,37,12.6,0.53,Cumple
2024-11-17,2024-11,2024,46,Portal Web,42,17.32,0.72,Cumple
2024-11-17,2024-11,2024,46,API de Servicios,39,22.25,0.93,Cumple
2024-11-17,2024-11,2024,46,Sistema de Facturación,26,20.42,0.85,Cumple
2024-11-17,2024-11,2024,46,Plataforma de Pagos,12,28.21,1.18,Requiere atención
2024-11-17,2024-11,2024,46,Sistema Aduanero,20,21.02,0.88,Cumple
2024-11-17,2024-11,2024,46,BI y Reportes,13,12.24,0.51,Cumple
2024-11-17,2024-11,2024,46,Infraestructura,49,33.15,1.38,Requiere atención
2024-11-24,2024-11,2024,47,Sistema Tributario,13,21.5,0.9,Cumple
2024-11-24,2024-11,2024,47,Portal Web,36,34.48,1.44,Requiere atención
2024-11-24,2024-11,2024,47,API de Servicios,15,12.41,0.52,Cumple
2024-11-24,2024-11,2024,47,Sistema de Facturación,17,10.31,0.43,Cumple
2024-11-24,2024-11,2024,47,Plataforma de Pagos,30,15.26,0.64,Cumple
2024-11-24,2024-11,2024,47,Sistema Aduanero,47,25.02,1.04,Requiere atención
2024-11-24,2024-11,2024,47,BI y Reportes,30,9.75,0.41,Cumple
2024-11-24,2024-11,2024,47,Infraestructura,49,5.66,0.24,Cumple
2024-12-01,2024-12,2024,48,Sistema Tributario,48,37.0,1.54,Requiere atención
2024-12-01,2024-12,2024,48,Portal Web,27,9.89,0.41,Cumple
2024-12-01,2024-12,2024,48,API de Servicios,35,12.57,0.52,Cumple
2024-12-01,2024-12,2024,48,Sistema de Facturación,27,27.99,1.17,Requiere atención
2024-12-01,2024-12,2024,48,Plataforma de Pagos,19,24.54,1.02,Requiere atención
2024-12-01,2024-12,2024,48,Sistema Aduanero,24,21.57,0.9,Cumple
2024-12-01,2024-12,2024,48,BI y Reportes,29,44.57,1.86,Requiere atención
2024-12-01,2024-12,2024,48,Infraestructura,17,34.99,1.46,Requiere atención
2024-12-08,2024-12,2024,49,Sistema Tributario,41,12.4,0.52,Cumple
2024-12-08,2024-12,2024,49,Portal Web,27,37.12,1.55,Requiere atención
2024-12-08,2024-12,2024,49,API de Servicios,37,11.6,0.48,Cumple
2024-12-08,2024-12,2024,49,Sistema de Facturación,34,5.01,0.21,Cumple
2024-12-08,2024-12,2024,49,Plataforma de Pagos,41,11.8,0.49,Cumple
2024-12-08,2024-12,2024,49,Sistema Aduanero,33,23.23,0.97,Cumple
2024-12-08,2024-12,2024,49,BI y Reportes,38,20.76,0.87,Cumple
2024-12-08,2024-12,2024,49,Infraestructura,29,25.15,1.05,Requiere atención
2024-12-15,2024-12,2024,50,Sistema Tributario,49,37.14,1.55,Requiere atención
2024-12-15,2024-12,2024,50,Portal Web,10,8.43,0.35,Cumple
2024-12-15,2024-12,2024,50,API de Servicios,43,11.61,0.48,Cumple
2024-12-15,2024-12,2024,50,Sistema de Facturación,13,30.08,1.25,Requiere atención
2024-12-15,2024-12,2024,50,Plataforma de Pagos,18,34.51,1.44,Requiere atención
2024-12-15,2024-12,2024,50,Sistema Aduanero,13,27.26,1.14,Requiere atención
2024-12-15,2024-12,2024,50,BI y Reportes,36,13.44,0.56,Cumple
2024-12-15,2024-12,2024,50,Infraestructura,34,22.23,0.93,Cumple
2024-12-22,2024-12,2024,51,Sistema Tributario,22,42.51,1.77,Requiere atención
2024-12-22,2024-12,2024,51,Portal Web,37,14.92,0.62,Cumple
2024-12-22,2024-12,2024,51,API de Servicios,19,18.87,0.79,Cumple
2024-12-22,2024-12,2024,51,Sistema de Facturación,48,13.21,0.55,Cumple
2024-12-22,2024-12,2024,51,Plataforma de Pagos,31,29.11,1.21,Requiere atención
2024-12-22,2024-12,2024,51,Sistema Aduanero,21,13.9,0.58,Cumple
2024-12-22,2024-12,2024,51,BI y Reportes,46,13.69,0.57,Cumple
2024-12-22,2024-12,2024,51,Infraestructura,36,39.87,1.66,Requiere atención
2024-12-29,2024-12,2024,52,Sistema Tributario,32,15.39,0.64,Cumple
2024-12-29,2024-12,2024,52,Portal Web,32,26.76,1.11,Requiere atención
2024-12-29,2024-12,2024,52,API de Servicios,39,34.45,1.44,Requiere atención
2024-12-29,2024-12,2024,52,Sistema de Facturación,23,39.75,1.66,Requiere atención
2024-12-29,2024-12,2024,52,Plataforma de Pagos,33,25.62,1.07,Requiere atención
2024-12-29,2024-12,2024,52,Sistema Aduanero,41,34.8,1.45,Requiere atención
2024-12-29,2024-12,2024,52,BI y Reportes,36,37.42,1.56,Requiere atención
2024-12-29,2024-12,2024,52,Infraestructura,40,14.69,0.61,Cumple
